ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
59111,latecomer,NN,3,"0,2,1",{(late)}{(come)}>er>,100,8,230285,81.25,17,497021,44.6546414430268,2274,4569119,2,3.55E-05,0.025027035377723
59174,lawmakers,NN,3,"0,2,1",{(law)}{(make)}>er>,35.2941176470588,18,216374,12.8205128205128,40,1073485,18.4337879454465,2274,4569119,2,3.55E-05,0.025027035377723
59256,leaseholder,NN,3,"0,2,1",{(lease)}{(hold)}>er>,100,4,7251,89.6551724137931,30,140327,71.9313682358117,2274,4569119,2,3.55E-05,0.025027035377723
59409,jurisdiction,NN,3,"0,2,1",{(jur)(dict)>ion>},5.26315789473684,20,16877,13.1578947368421,39,77658,14.956195244055,1599,6530204,3,9.03E-06,0.009114784489418
59411,jurisdictions,NN,3,"0,2,1",{(jur)(dict)>ion>},5.26315789473684,20,16877,13.1578947368421,39,77658,14.956195244055,1599,6530204,3,9.03E-06,0.009114784489418
59415,jurisprudence,NN,3,"0,2,1",{(jur)(prud)>ance>},31.578947368421,20,16877,14.2857142857142,15,2916,41.6149068322981,323,977837,4,7.16E-06,0.001081415108914
59416,jurisprudent,JJ,3,"0,2,1",{(jur)(prud)>ant>},89.4736842105263,20,16877,85.7142857142857,15,2916,92.2246220302375,464,1534593,3,7.82E-06,0.001853854472424
59586,kingfisher,NN,3,"0,2,1",{(king)}{(fish)}>er>,33.3333333333333,13,81094,50,31,56578,44.0387153541575,2274,4569119,2,3.55E-05,0.025027035377723
59619,kleptomaniac,NN,3,"0,2,1",{(klepto)(mania)>iac>},0,2,41,40,16,2751,69.2307692307692,14,1568,3,0.000637755102041,0.000154487872702
59672,knowledgeable,JJ,3,"0,2,1",{(know)(ledge)}>able>,26.3157894736842,20,1110615,25,9,109567,4.24799081515499,872,1227992,4,3.18E-05,0.006025027035378
59781,isothermal,JJ,3,"0,2,1",{(iso)(thermo)}>al>,63.6363636363636,12,1619,66.6666666666666,28,9768,74.3356643356643,1431,4704731,2,9.14E-06,0.006642978526186
59785,isotropic,JJ,3,"0,2,1",{(iso)(trop)>ic>},18.1818181818181,12,1619,0,2,171,49.0621915103652,1014,1472797,2,2.78E-05,0.006334002780782
59910,jawbreaker,NN,3,"0,2,1",{(jaw)}{(break)}>er>,33.3333333333333,4,4292,45.4545454545454,34,95043,39.6392432908051,2274,4569119,2,3.55E-05,0.025027035377723
59931,Jeffersonian,JJ|NN,3,"0,2,1",{(jeffer)(sono)}>ian>,100,2,6153,77.7777777777777,46,140201,57.8034682080924,174,394113,3,2.79E-05,0.001699366599722
59972,jetliners,NN,3,"0,2,1",{(jet)}{(line)}>er>,100,3,15835,82.5396825396825,64,426769,63.4403871535415,2274,4569119,2,3.55E-05,0.025027035377723
60557,innkeeper,NN,3,"0,2,1",{(inn)}{(keep)}>er>,100,4,25246,52.6315789473684,20,247711,36.1196656401231,2274,4569119,2,3.55E-05,0.025027035377723
60923,Indianapolis,NN,3,"0,2,1",{(indiana)(pol)>sis>},100,2,15214,11.7647058823529,18,25765,18.4210526315789,39,63372,3,1.58E-05,0.000154487872702
61002,Indonesian,JJ|NN,3,"0,2,1",{(indo)(nesia)}>n>,60,6,68287,50,3,7276,20.1342281879194,150,714837,1,1.12E-05,0.001235902981616
61231,immunology,NN,3,"0,2,1",{(immune)}(log)>y>,75,5,9962,24.2990654205607,215,380513,12.3138832997987,2486,3870233,1,4.99E-05,0.029816159431485
61614,hundredweight,NN,3,"0,2,1",{(hundred)}{(weigh)>t>},100,4,40714,73.9130434782608,24,56346,72.9166666666666,49,133535,1,2.25E-05,0.000463463618106
61688,hydrochloride,NN,3,"0,2,1",(hydro){(chlor)>ide>},29.6296296296296,28,8772,33.3333333333333,10,3878,53.8461538461538,14,5740,3,0,0
61689,hydroelectric,JJ,3,"0,2,1",(hydro){(electr)>ic>},22.2222222222222,28,8772,70.3703703703703,28,175489,38.8943731490621,1014,1472797,2,2.78E-05,0.006334002780782
61692,hydrophilic,JJ,3,"0,2,1",{(hydro)(philo)>ic>},70.3703703703703,28,8772,72.4137931034482,30,53808,71.6683119447186,1014,1472797,2,2.78E-05,0.006334002780782
61693,hydrophobia,NN,3,"0,2,1",{(hydro)(phobe)>ia>},77.7777777777777,28,8772,72.7272727272727,12,1643,88.8888888888888,46,69613,2,0,0
61694,hydrophobic,JJ,3,"0,2,1",{(hydro)(phobe)>ic>},66.6666666666666,28,8772,54.5454545454545,12,1643,56.8608094768015,1014,1472797,2,2.78E-05,0.006334002780782
61696,hydrostatic,JJ,3,"0,2,1",{(hydro)(stat)}>ic>,62.9629629629629,28,8772,57.1428571428571,15,76366,55.5774925962487,1014,1472797,2,2.78E-05,0.006334002780782
61700,hydrotherapy,NN,3,"0,2,1",(hydro){(therap)>y>},88.8888888888888,28,8772,92.8571428571428,15,17922,61.851106639839,2486,3870233,1,4.99E-05,0.029816159431485
61758,icebreaker,NN,3,"0,2,1",{(ice)}{(break)}>er>,27.7777777777777,19,52716,60.6060606060606,34,95043,45.0505939287285,2274,4569119,2,3.55E-05,0.025027035377723
61791,idealogical,JJ,3,"0,2,1",{(idea)}{(logic)}>al>,100,2,203042,66.6666666666666,10,58440,64.3356643356643,1431,4704731,2,9.14E-06,0.006642978526186
61807,ideologies,NN,3,"0,2,1",{(ideo)(log)>y>},0,5,8562,5.14018691588785,215,380513,3.78269617706237,2486,3870233,1,4.99E-05,0.029816159431485
61808,ideologist,NN,3,"0,2,1",{(ideo)(log)>ist>},75,5,8562,61.6822429906542,215,380513,60.0867678958785,462,382916,3,6.27E-05,0.003707708944848
61809,ideology,NN,3,"0,2,1",{(ideo)(log)>y>},0,5,8562,5.14018691588785,215,380513,3.78269617706237,2486,3870233,1,4.99E-05,0.029816159431485
61815,idiosyncrasies,NN,3,"0,2,1",{(idio)>syn>(crasy)},50,3,538,100,2,508,0,0,0,1,165,5
61816,idiosyncrasy,NN,3,"0,2,1",{(idio)>syn>(crasy)},50,3,538,100,2,508,0,0,0,1,165,5
62015,homebuilders,NN,3,"0,2,1",{(home)}{(build)}>er>,64.2857142857142,29,216780,75,13,121790,53.2776066871975,2274,4569119,2,3.55E-05,0.025027035377723
62019,homegrown,NN,3,"0,2,1",{(home)}{(grow)}>n>,35.7142857142857,29,216780,53.8461538461538,14,113406,50.3355704697986,150,714837,1,1.12E-05,0.001235902981616
62024,homemaker,NN,3,"0,2,1",{(home)}{(make)}>er>,46.4285714285714,29,216780,41.025641025641,40,1073485,35.855697316322,2274,4569119,2,3.55E-05,0.025027035377723
62025,homemakers,NN,3,"0,2,1",{(home)}{(make)}>er>,46.4285714285714,29,216780,41.025641025641,40,1073485,35.855697316322,2274,4569119,2,3.55E-05,0.025027035377723
62026,homeowners,NN,3,"0,2,1",{(home)}{(own)}>er>,25,29,216780,50,9,375991,23.7131544214694,2274,4569119,2,3.55E-05,0.025027035377723
62035,homesickness,NN,3,"0,2,1",{(home)}{(sick)}>ness>,71.4285714285714,29,216780,57.1428571428571,22,27260,26.1674718196457,1243,181553,4,0.000583851547482,0.016375714506411
62037,homesteaders,NN,3,"0,2,1",{(home)}{(stead)}>er>,67.8571428571428,29,216780,66.6666666666666,7,3972,53.7175538935327,2274,4569119,2,3.55E-05,0.025027035377723
62043,homewrecker,NN,3,"0,2,1",{(home)}{(wreck)}>er>,78.5714285714285,29,216780,100,5,4801,65.3761548614166,2274,4569119,2,3.55E-05,0.025027035377723
62045,homicidal,JJ,3,"0,2,1",{(hom)(cide)}>al>,50,3,4781,29.4117647058823,18,19920,42.5874125874125,1431,4704731,2,9.14E-06,0.006642978526186
62050,homoeopathic,JJ,3,"0,2,1",{(homeo)(patho)}>ic>,0,4,32,66.6666666666666,49,81153,74.7285291214215,1014,1472797,2,2.78E-05,0.006334002780782
62051,homoeopathy,NN,3,"0,2,1",{(homeo)(patho)>y>},33.3333333333333,4,32,75,49,81153,56.9416498993963,2486,3870233,1,4.99E-05,0.029816159431485
62056,homogeneity,NN,3,"0,2,1",{(homo)(gen)>ity>},33.3333333333333,13,147806,58.8235294117647,35,84143,51.2953367875647,580,1647588,3,1.76E-05,0.004480148308358
62057,homogeneous,JJ,3,"0,2,1",{(homo)(gen)>ious>},25,13,147806,32.3529411764705,35,84143,13.1493506493506,617,450833,4,7.10E-05,0.004943611926464
62059,homogenize,VB,3,"0,2,1",{(homo)(gen)>ize>},41.6666666666666,13,147806,61.7647058823529,35,84143,41.4918414918414,430,443161,3,0.000148930072818,0.010196199598332
62063,homosexual,JJ|NN,3,"0,2,1",(homo){(sex)}>al>,8.33333333333333,13,147806,7.14285714285714,29,154904,5.59440559440559,1431,4704731,2,9.14E-06,0.006642978526186
62065,homosexuals,NN,3,"0,2,1",(homo){(sex)}>al>,8.33333333333333,13,147806,7.14285714285714,29,154904,5.59440559440559,1431,4704731,2,9.14E-06,0.006642978526186
62066,homozygous,JJ,3,"0,2,1",{(homo)(zygo)>ious>},58.3333333333333,13,147806,0,1,99,36.3636363636363,617,450833,4,7.10E-05,0.004943611926464
62077,honeymooners,NN,3,"0,2,1",{(honey)}{(moon)}>er>,50,7,11358,35.7142857142857,15,36537,39.3312802463704,2274,4569119,2,3.55E-05,0.025027035377723
62180,horsemanship,NN,3,"0,2,1",{(horse)}(man)>ship>,29.4117647058823,35,39630,43.3333333333333,211,300379,54.6666666666666,76,164220,4,1.22E-05,0.000308975745404
62244,housebreakers,NN,3,"0,2,1",{(house)}{(break)}>er>,67.7777777777777,91,155845,87.8787878787878,34,95043,68.8957325120985,2274,4569119,2,3.55E-05,0.025027035377723
62250,housebroken,JJ,3,"0,2,1",{(house)}{(broke)}>en>,27.7777777777777,91,155845,63.6363636363636,12,49922,58.1280788177339,204,655590,2,1.68E-05,0.001699366599722
62254,householder,NN,3,"0,2,1",{(house)}{(hold)}>er>,33.3333333333333,91,155845,51.7241379310344,30,140327,44.3026836779586,2274,4569119,2,3.55E-05,0.025027035377723
62255,householders,NN,3,"0,2,1",{(house)}{(hold)}>er>,33.3333333333333,91,155845,51.7241379310344,30,140327,44.3026836779586,2274,4569119,2,3.55E-05,0.025027035377723
62257,housekeeper,NN,3,"0,2,1",{(house)}{(keep)}>er>,22.2222222222222,91,155845,47.3684210526315,20,247711,34.3158820941487,2274,4569119,2,3.55E-05,0.025027035377723
62362,heavyweight,NN,3,"0,2,1",{(heavy)}{(weigh)>t>},60,6,49878,21.7391304347826,24,56346,27.0833333333333,49,133535,1,2.25E-05,0.000463463618106
62406,heliocentric,JJ,3,"0,2,1",{(helio)(center)>ic>},0,3,235,67.8571428571428,29,173066,48.3711747285291,1014,1472797,2,2.78E-05,0.006334002780782
62555,heterogeneity,NN,3,"0,2,1",{(hetero)(gen)>ity>},77.7777777777777,10,8056,79.4117647058823,35,84143,66.1485319516407,580,1647588,3,1.76E-05,0.004480148308358
62556,heterogeneous,JJ,3,"0,2,1",{(hetero)(gen)>ious>},11.1111111111111,10,8056,29.4117647058823,35,84143,7.3051948051948,617,450833,4,7.10E-05,0.004943611926464
62557,heterosexual,JJ|NN,3,"0,2,1",(hetero){(sex)}>al>,0,10,8056,14.2857142857142,29,154904,9.72027972027972,1431,4704731,2,9.14E-06,0.006642978526186
62591,hierarchies,NN,3,"0,2,1",{(hiero)(arch)>y>},0,7,18900,0,41,38937,1.4486921529175,2486,3870233,1,4.99E-05,0.029816159431485
62592,hierarchy,NN,3,"0,2,1",{(hiero)(arch)>y>},0,7,18900,0,41,38937,1.4486921529175,2486,3870233,1,4.99E-05,0.029816159431485
62595,hieroglyphic,JJ,3,"0,2,1",{(hiero)(glyph)}>ic>,100,7,18900,100,3,349,57.6505429417571,1014,1472797,2,2.78E-05,0.006334002780782
62605,Highlander,NN,3,"0,2,1",{(high)(land)}>er>,30.4347826086956,24,339513,10.3448275862068,59,140623,10.3827540695116,2274,4569119,2,3.55E-05,0.025027035377723
62632,hillbilly,NN,3,"0,2,1",{(hill)}{(bill)>y>},38.4615384615384,14,48436,28.5714285714285,15,150616,14.6478873239436,2486,3870233,1,4.99E-05,0.029816159431485
62686,histology,NN,3,"0,2,1",{(histo)(log)>y>},0,1,58,68.2242990654205,215,380513,37.8672032193159,2486,3870233,1,4.99E-05,0.029816159431485
62703,hitchhiker,NN,3,"0,2,1",{(hitch)}{(hike)}>er>,33.3333333333333,4,2831,66.6666666666666,4,9038,24.9890013198416,2274,4569119,2,3.55E-05,0.025027035377723
62760,handicraft,NN,3,"0,2,1",{(hand)}>y>{(craft)},43.3333333333333,61,232844,29.4164989939637,2486,3870233,4.99E-05,0.029816159431485,43.4782608695652,24,34488,5
62761,handicrafts,NN,3,"0,2,1",{(hand)}>y>{(craft)},43.3333333333333,61,232844,29.4164989939637,2486,3870233,4.99E-05,0.029816159431485,43.4782608695652,24,34488,5
62765,handiwork,NN,3,"0,2,1",{(hand)}>y>{(work)},38.3333333333333,61,232844,24.0643863179074,2486,3870233,4.99E-05,0.029816159431485,36.4705882352941,86,1051110,4
62780,handmaiden,NN,3,"0,2,1",{(hand)}{(maid)>en>},56.6666666666666,61,232844,33.3333333333333,16,9264,76.3546798029556,204,655590,2,1.68E-05,0.001699366599722
62795,handyman,NN,3,"0,2,1",{(hand)}>y>{(man)},36.6666666666666,61,232844,23.9436619718309,2486,3870233,4.99E-05,0.029816159431485,31.4285714285714,211,300379,3
62796,handymen,NN,3,"0,2,1",{(hand)}>y>(men),73.3333333333333,61,232844,47.0824949698189,2486,3870233,4.99E-05,0.029816159431485,51.592356687898,158,125014,3
62822,haphazardly,RB,3,"0,2,1",{(hap)(hazard)}>ly>,80,6,2142,60,6,7333,30.755954435623,2898,3857999,2,4.48E-05,0.026726401977445
63026,headhunter,NN,3,"0,2,1",{(head)}{(hunt)}>er>,25.7731958762886,98,230581,25,9,48581,27.6726792784865,2274,4569119,2,3.55E-05,0.025027035377723
63090,heartbroken,JJ,3,"0,2,1",{(heart)}{(broke)}>en>,35.8974358974359,40,64172,54.5454545454545,12,49922,56.6502463054187,204,655590,2,1.68E-05,0.001699366599722
63202,grownups,NN,3,"0,2,1",{(grow)}>n>{(up)},69.2307692307692,14,113406,55.0335570469798,150,714837,1.12E-05,0.001235902981616,65.7894736842105,39,1065085,2
63313,gunfighter,NN,3,"0,2,1",{(gun)}{(fight)}>er>,57.1428571428571,29,86955,45.4545454545454,12,91775,45.3145622525297,2274,4569119,2,3.55E-05,0.025027035377723
63331,gunrunner,NN,3,"0,2,1",{(gun)}{(run)}>er>,82.1428571428571,29,86955,87.5,17,434649,59.8328200615926,2274,4569119,2,3.55E-05,0.025027035377723
63335,gunslinger,NN,3,"0,2,1",{(gun)}{(sling)}>er>,21.4285714285714,29,86955,20,6,2497,23.9771227452705,2274,4569119,2,3.55E-05,0.025027035377723
63381,gynecologist,NN,3,"0,2,1",{(gynaec)(log)>ist>},0,3,461,39.2523364485981,215,380513,31.6702819956616,462,382916,3,6.27E-05,0.003707708944848
63382,gynecologists,NN,3,"0,2,1",{(gynaec)(log)>ist>},0,3,461,39.2523364485981,215,380513,31.6702819956616,462,382916,3,6.27E-05,0.003707708944848
63438,hairdresser,NN,3,"0,2,1",{(hair)}{(dress)}>er>,30.7692307692307,27,52736,21.4285714285714,15,27506,33.3919929608446,2274,4569119,2,3.55E-05,0.025027035377723
63448,hairstylist,NN,3,"0,2,1",{(hair)}{(style)}>ist>,53.8461538461538,27,52736,64.2857142857142,15,59145,73.1019522776572,462,382916,3,6.27E-05,0.003707708944848
63481,hallucinogenic,JJ,3,"0,2,1",{(hallucin)(gen)}>ic>,66.6666666666666,4,2826,47.0588235294117,35,84143,32.9713721618953,1014,1472797,2,2.78E-05,0.006334002780782
63500,goalkeeper,NN,3,"0,2,1",{(goal)}{(keep)}>er>,50,5,42643,42.1052631578947,20,247711,33.08402991641,2274,4569119,2,3.55E-05,0.025027035377723
63703,grandiloquent,JJ,3,"0,2,1",{(grand)(loqu)>ant>},86.9565217391304,24,38774,72.7272727272727,23,3533,87.2570194384449,464,1534593,3,7.82E-06,0.001853854472424
63757,grasshopper,NN,3,"0,2,1",{(grass)}{(hop)}>er>,37.5,9,10551,28.5714285714285,8,10328,25.1649802023757,2274,4569119,2,3.55E-05,0.025027035377723
63758,grasshoppers,NN,3,"0,2,1",{(grass)}{(hop)}>er>,37.5,9,10551,28.5714285714285,8,10328,25.1649802023757,2274,4569119,2,3.55E-05,0.025027035377723
63920,genealogies,NN,3,"0,2,1",{(gen)(log)>y>},11.7647058823529,35,84143,6.07476635514018,215,380513,5.11066398390342,2486,3870233,1,4.99E-05,0.029816159431485
63921,genealogy,NN,3,"0,2,1",{(gen)(log)>y>},11.7647058823529,35,84143,6.07476635514018,215,380513,5.11066398390342,2486,3870233,1,4.99E-05,0.029816159431485
63970,gentlemanly,JJ,3,"0,2,1",{(gentle)}(man)>ly>,63.6363636363636,12,25653,44.7619047619047,211,300379,36.1063168795305,2898,3857999,2,4.48E-05,0.026726401977445
63978,genuflection,NN,3,"0,2,1",{(genu)(flect)}>ion>,100,2,54,92.3076923076923,14,38887,86.2953692115144,1599,6530204,3,9.03E-06,0.009114784489418
63982,geocentric,JJ,3,"0,2,1",{(geo)(center)>ic>},84.2105263157894,20,31762,71.4285714285714,29,173066,48.8647581441263,1014,1472797,2,2.78E-05,0.006334002780782
63984,geographer,NN,3,"0,2,1",{(geo)(graph)>er>},73.6842105263157,20,31762,41.7391304347826,116,198105,34.4918609766828,2274,4569119,2,3.55E-05,0.025027035377723
63985,geographers,NN,3,"0,2,1",{(geo)(graph)>er>},73.6842105263157,20,31762,41.7391304347826,116,198105,34.4918609766828,2274,4569119,2,3.55E-05,0.025027035377723
63986,geographic,JJ,3,"0,2,1",{(geo)(graph)>ic>},0,20,31762,6.08695652173913,116,198105,4.83711747285291,1014,1472797,2,2.78E-05,0.006334002780782
63989,geography,NN,3,"0,2,1",{(geo)(graph)>y>},15.7894736842105,20,31762,13.0434782608695,116,198105,5.35211267605633,2486,3870233,1,4.99E-05,0.029816159431485
63991,geologist,NN,3,"0,2,1",{(geo)(log)>ist>},36.8421052631578,20,31762,17.7570093457943,215,380513,12.1475054229934,462,382916,3,6.27E-05,0.003707708944848
63992,geologists,NN,3,"0,2,1",{(geo)(log)>ist>},36.8421052631578,20,31762,17.7570093457943,215,380513,12.1475054229934,462,382916,3,6.27E-05,0.003707708944848
63993,geology,NN,3,"0,2,1",{(geo)(log)>y>},26.3157894736842,20,31762,9.81308411214953,215,380513,6.2374245472837,2486,3870233,1,4.99E-05,0.029816159431485
63994,geometric,JJ,3,"0,2,1",{(geo)(meter)>ic>},31.578947368421,20,31762,12.2807017543859,58,68090,14.3139190523198,1014,1472797,2,2.78E-05,0.006334002780782
63997,geometry,NN,3,"0,2,1",{(geo)(meter)>y>},5.26315789473684,20,31762,5.26315789473684,58,68090,3.46076458752515,2486,3870233,1,4.99E-05,0.029816159431485
63998,geophysics,NN,3,"0,2,1",(geo){(phys)>ics>},42.1052631578947,20,31762,32.1428571428571,29,107401,30.3030303030303,34,144919,3,6.90E-06,0.000154487872702
63999,geopolitical,JJ,3,"0,2,1",(geo){(politic)}>al>,68.4210526315789,20,31762,50,11,92034,47.2727272727272,1431,4704731,2,9.14E-06,0.006642978526186
64161,glassblower,NN,3,"0,2,1",{(glass)}{(blow)}>er>,64.7058823529411,18,35363,72.2222222222222,19,40537,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
64212,globetrotter,NN,3,"0,2,1",{(globe)}{(trot)}>er>,83.3333333333333,7,38772,75,5,2228,47.2063352397712,2274,4569119,2,3.55E-05,0.025027035377723
64292,frontiersman,NN,3,"0,2,1",{(front)}>er>(man),87.5,17,97955,68.015838099428,2274,4569119,3.55E-05,0.025027035377723,79.047619047619,211,300379,3
64293,frontiersmen,NN,3,"0,2,1",{(front)}>er>(men),68.75,17,97955,60.1407831060272,2274,4569119,3.55E-05,0.025027035377723,51.592356687898,158,125014,3
64550,gamekeeper,NN,3,"0,2,1",{(game)}{(keep)}>er>,83.3333333333333,7,332647,94.7368421052631,20,247711,65.3761548614166,2274,4569119,2,3.55E-05,0.025027035377723
64632,gastrointestinal,JJ,3,"0,2,1",(gastr){(intestine)}>al>,0,6,458,100,3,2339,44.6153846153846,1431,4704731,2,9.14E-06,0.006642978526186
64633,gastronomic,JJ,3,"0,2,1",{(gastr)(nomin)>ic>},40,6,458,69.4444444444444,37,34420,68.9042448173741,1014,1472797,2,2.78E-05,0.006334002780782
64634,gastronomy,NN,3,"0,2,1",{(gastr)(nomin)>y>},60,6,458,75,37,34420,49.1750503018108,2486,3870233,1,4.99E-05,0.029816159431485
64638,gatekeeper,NN,3,"0,2,1",{(gate)}{(keep)}>er>,15.3846153846153,14,51632,21.0526315789473,20,247711,24.2850857897052,2274,4569119,2,3.55E-05,0.025027035377723
64748,forthrightly,RB,3,"0,2,1",{(forth)}{(right)}>ly>,66.6666666666666,7,27039,68.1818181818181,23,556722,32.896099413186,2898,3857999,2,4.48E-05,0.026726401977445
64749,forthrightness,NN,3,"0,2,1",{(forth)}{(right)}>ness>,83.3333333333333,7,27039,81.8181818181818,23,556722,29.3880837359098,1243,181553,4,0.000583851547482,0.016375714506411
64921,freebooters,NN,3,"0,2,1",{(free)}{(boot)}>er>,66.6666666666666,28,323757,30,11,66999,40.5191377034755,2274,4569119,2,3.55E-05,0.025027035377723
64931,freeholder,NN,3,"0,2,1",{(free)}{(hold)}>er>,88.8888888888888,28,323757,72.4137931034482,30,140327,57.4131104267487,2274,4569119,2,3.55E-05,0.025027035377723
64932,freeholders,NN,3,"0,2,1",{(free)}{(hold)}>er>,88.8888888888888,28,323757,72.4137931034482,30,140327,57.4131104267487,2274,4569119,2,3.55E-05,0.025027035377723
64936,freeloader,NN,3,"0,2,1",{(free)}{(load)}>er>,70.3703703703703,28,323757,57.1428571428571,15,97063,44.5226572811262,2274,4569119,2,3.55E-05,0.025027035377723
64946,freethinker,NN,3,"0,2,1",{(free)}{(think)}>er>,59.2592592592592,28,323757,55.5555555555555,10,746094,39.5072591289045,2274,4569119,2,3.55E-05,0.025027035377723
64947,freethinkers,NN,3,"0,2,1",{(free)}{(think)}>er>,59.2592592592592,28,323757,55.5555555555555,10,746094,39.5072591289045,2274,4569119,2,3.55E-05,0.025027035377723
64951,freewheelers,NN,3,"0,2,1",{(free)}{(wheel)}>er>,96.2962962962962,28,323757,91.6666666666666,13,38202,66.6520017597888,2274,4569119,2,3.55E-05,0.025027035377723
64964,freightliner,NN,3,"0,2,1",{(freight)}{(line)}>er>,100,3,3606,80.9523809523809,64,426769,60.1407831060272,2274,4569119,2,3.55E-05,0.025027035377723
65244,flycatcher,NN,3,"0,2,1",{(fly)}{(catch)}>er>,65.3846153846153,27,76434,66.6666666666666,13,32266,61.2846458424989,2274,4569119,2,3.55E-05,0.025027035377723
65253,flyweight,JJ|NN,3,"0,2,1",{(fly)}{(weigh)>t>},50,27,76434,65.2173913043478,24,56346,66.6666666666666,49,133535,1,2.25E-05,0.000463463618106
65281,fogsignal,NN|VB,3,"0,2,1",{(fog)}{(sign)}>al>,90,11,6355,100,26,219005,96.0839160839161,1431,4704731,2,9.14E-06,0.006642978526186
65298,folklorist,NN,3,"0,2,1",{(folk)}{(lore)}>ist>,46.1538461538461,14,70137,100,3,5885,63.9913232104121,462,382916,3,6.27E-05,0.003707708944848
65328,foolhardy,JJ,3,"0,2,1",{(fool)}{(hard)}>y>,50,11,30266,51.7241379310344,30,315496,25.4728370221328,2486,3870233,1,4.99E-05,0.029816159431485
65338,footballer's,encl,3,"0,2,1",{(foot)}{(ball)}>er>,35.7142857142857,43,58389,51.8518518518518,28,117537,38.3194016717993,2274,4569119,2,3.55E-05,0.025027035377723
65653,firecrackers,NN,3,"0,2,1",{(fire)}{(crack)}>er>,32.6530612244898,50,118119,44.4444444444444,10,21939,29.388473383194,2274,4569119,2,3.55E-05,0.025027035377723
65655,firecracker,NN,3,"0,2,1",{(fire)}{(crack)}>er>,32.6530612244898,50,118119,44.4444444444444,10,21939,29.388473383194,2274,4569119,2,3.55E-05,0.025027035377723
65690,fisherman,NN,3,"0,2,1",{(fish)}>er>(man),10,31,56578,16.9379674439067,2274,4569119,3.55E-05,0.025027035377723,8.57142857142857,211,300379,3
65691,fisherman's,encl,3,"0,2,1",{(fish)}>er>(man),10,31,56578,16.9379674439067,2274,4569119,3.55E-05,0.025027035377723,8.57142857142857,211,300379,3
65692,fishermen,NN,3,"0,2,1",{(fish)}>er>(men),20,31,56578,17.5098988121425,2274,4569119,3.55E-05,0.025027035377723,2.54777070063694,158,125014,3
65705,fisticuffs,NN,3,"0,2,1",{(fist)>i>(cuff)},33.3333333333333,4,7532,76.6666666666666,31,21164,4.73E-05,0.000154487872702,66.6666666666666,4,3263,4
65769,flamethrower,NN,3,"0,2,1",{(flame)}{(throw)}>er>,50,11,67077,57.1428571428571,8,57224,25.9568851737791,2274,4569119,2,3.55E-05,0.025027035377723
65875,fairgoers,NN,3,"0,2,1",{(fair)}{(go)}>er>,88.235294117647,18,98719,80.9523809523809,22,822596,76.4628244610646,2274,4569119,2,3.55E-05,0.025027035377723
66101,featherweight,NN,3,"0,2,1",{(feather)}{(weigh)>t>},20,6,5119,52.1739130434782,24,56346,52.0833333333333,49,133535,1,2.25E-05,0.000463463618106
66204,ferromagnetic,JJ,3,"0,2,1",(ferr){(magnet)}>ic>,100,3,508,69.2307692307692,14,20729,63.0799605133267,1014,1472797,2,2.78E-05,0.006334002780782
66290,exogamous,JJ,3,"0,2,1",{(exo)(gam)>ious>},75,5,3767,73.3333333333333,16,2996,63.7987012987012,617,450833,4,7.10E-05,0.004943611926464
66300,exothermic,JJ,3,"0,2,1",(exo){(thermo)>ic>},25,5,3767,51.8518518518518,28,9768,60.6120434353405,1014,1472797,2,2.78E-05,0.006334002780782
66566,eyeliner,NN,3,"0,2,1",{(eye)}{(line)}>er>,43.4782608695652,24,108442,60.3174603174603,64,426769,39.8152221733392,2274,4569119,2,3.55E-05,0.025027035377723
66609,ergonomic,JJ,3,"0,2,1",{(ergo)(nomin)>ic>},100,3,4114,33.3333333333333,37,34420,23.19842053307,1014,1472797,2,2.78E-05,0.006334002780782
66734,ethnographer,NN,3,"0,2,1",{(ethn)(graph)>er>},60,11,11895,60,116,198105,49.8460184777826,2274,4569119,2,3.55E-05,0.025027035377723
66735,ethnography,NN,3,"0,2,1",{(ethn)(graph)>y>},30,11,11895,52.1739130434782,116,198105,31.5492957746478,2486,3870233,1,4.99E-05,0.029816159431485
66736,ethnologist,NN,3,"0,2,1",{(ethn)(log)>ist>},80,11,11895,80.3738317757009,215,380513,76.3557483731019,462,382916,3,6.27E-05,0.003707708944848
66737,ethnology,NN,3,"0,2,1",{(ethn)(log)>y>},50,11,11895,64.4859813084112,215,380513,36.7002012072434,2486,3870233,1,4.99E-05,0.029816159431485
66742,etymologist,NN,3,"0,2,1",{(etymo)(log)>ist>},100,4,830,79.4392523364485,215,380513,74.6203904555314,462,382916,3,6.27E-05,0.003707708944848
66743,etymology,NN,3,"0,2,1",{(etymo)(log)>y>},0,4,830,30.8411214953271,215,380513,15.6539235412474,2486,3870233,1,4.99E-05,0.029816159431485
66821,everlastingly,RB,3,"0,2,1",{(ever)}{(last)}>ly>,80.9523809523809,22,564255,100,5,306761,55.3676216775975,2898,3857999,2,4.48E-05,0.026726401977445
66843,evildoer,NN,3,"0,2,1",{(evil)}{(do)}>er>,100,3,45585,80,11,3190772,44.1267047954245,2274,4569119,2,3.55E-05,0.025027035377723
